entity_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
107,-0.19258308,-0.20557597,-0.09705841,0.22157554,-0.09974903,-0.008701832,0.15939204,0.030584719,0.115256034,-0.0244698,-0.16419962,-0.060703065,0.08367459,0.07269664,0.116002366,0.14221655,-0.090839796,0.16214307,-0.18446268,-0.13963173,0.13653865,0.07238957,0.16200519,-0.12063979,-0.09596125,0.17249836,0.032526493,0.08597815,-0.12791038,0.09217255,0.06472063,-0.051932625,-0.10505812,-0.10784557,-0.122605085,-0.032843426,-0.086109444,-0.14880732,-0.16292688,0.18607889,0.15214907,-0.10528815,0.08791244,0.09476351,0.13094385,0.024244241,-0.18922958,-0.1759235,0.12518293,-0.002530927,-0.15399243,-0.22516166,-0.11466356,0.09652599,-0.1661704,0.15917875,0.13862042,-0.11343402,-0.16250704,0.13085267,-0.0041262587,0.05716172,-0.20781167,-0.18160088
108,-0.18695785,-0.19139844,-0.07488191,0.16571878,-0.107787,-0.016837025,0.12175683,0.039132126,0.19849813,0.034121014,-0.05934609,-0.03731928,0.030804466,-0.07133611,0.10419937,0.090322606,-0.07912003,0.1872973,-0.14690231,-0.15537788,0.07000628,0.021083754,0.17840119,-0.079577915,-0.0010778799,0.19306196,0.04721475,-0.017584639,-0.05167086,0.054151855,0.099686585,-0.14712627,-0.14961167,-0.1264787,-0.14690372,0.08246852,-0.06963795,-0.14990187,-0.20708133,0.1203449,0.13972694,-0.0953292,0.14216228,0.003884157,0.13776702,0.045250505,-0.17065758,-0.18517295,0.1597998,-0.09131923,-0.1115533,-0.22752929,-0.14225954,-0.04874568,-0.20282364,0.16215174,0.17604385,-0.13340166,-0.1088477,0.18502922,0.08193044,0.0960717,-0.18415779,-0.15010908
109,-0.23450662,-0.20079727,-0.118685976,0.18559879,-0.09477201,0.023788812,0.1134601,0.018372878,0.17232166,-0.019088626,-0.12746635,-0.079546936,0.03150718,-0.03229313,0.09501054,0.077746935,-0.06474699,0.1609294,-0.12702073,-0.15001847,0.0936258,0.056960907,0.17102002,-0.08250256,-0.017399264,0.16562904,0.022071,0.023035385,-0.11259343,0.084713615,0.084594496,-0.0861135,-0.14629681,-0.11098533,-0.14854278,0.0023609358,-0.078418404,-0.1315925,-0.18308988,0.11798124,0.13072434,-0.09291545,0.11779232,0.026194768,0.12365064,0.057540853,-0.18105699,-0.18968438,0.15711604,-0.03400528,-0.11780419,-0.25434816,-0.16067456,-0.0023301728,-0.19912413,0.16034766,0.14333287,-0.12855926,-0.14958753,0.14321646,0.017903471,0.09761266,-0.16903365,-0.15391912
110,-0.18506528,-0.16694239,-0.076793954,0.109948866,-0.12500767,-0.03019375,0.09293195,0.051208843,0.22442602,0.05725368,0.0030647295,-0.008704561,-0.024921397,-0.15608042,0.102686554,0.03847053,-0.08344856,0.18947715,-0.12630837,-0.14129916,0.011551534,-0.004585036,0.17298847,-0.0420682,0.06962534,0.18449162,0.043950107,-0.09076316,-0.022618812,0.019013576,0.11550358,-0.15786998,-0.16422,-0.14681874,-0.16241737,0.10809249,-0.05525474,-0.15525937,-0.2101616,0.03732175,0.12260422,-0.10196239,0.15471707,-0.05957416,0.15122202,0.061708823,-0.13011578,-0.1975192,0.17313313,-0.13560633,-0.059048634,-0.19646922,-0.17501487,-0.14071761,-0.22940487,0.15837957,0.19662891,-0.15034199,-0.069504745,0.20176765,0.0834391,0.13102512,-0.15354903,-0.09680742
201,-0.05900789,-0.10930128,-0.010754475,0.1425502,-0.0845754,-0.047532056,0.11540043,0.03649061,0.08292654,0.15107007,-0.10985296,-0.13555335,0.005199183,-0.1495753,0.17356803,0.094370954,-0.08665867,0.20092538,-0.15033661,-0.043775097,-0.03296348,-0.11396603,0.039984748,-0.15268324,0.017618176,0.22170441,0.13926347,-0.060979273,0.032647885,0.15340838,-0.06201751,-0.047981415,-0.04529832,-0.115228705,-0.011398176,0.20409477,0.13001436,-0.22004682,-0.18944979,0.009614675,0.16859603,-0.123890996,0.011115768,-0.12027346,0.18551898,-0.09654041,-0.04226774,-0.088642925,0.16954139,-0.22312488,-0.060026415,-0.14754839,-0.07758109,-0.12352293,-0.138326,0.12647554,0.24322647,-0.13759106,-0.052724585,0.24018928,0.15853746,-0.03256473,-0.12031805,-0.048565626
202,-0.21451831,-0.15868889,-0.15412231,0.22237656,-0.013237468,0.07483507,0.053675994,-0.084114686,0.17411858,-0.006630007,-0.18221326,-0.17299524,-0.07658847,-0.18571196,0.026238447,0.03570984,0.006424861,0.050946765,-0.04328438,-0.10863642,-0.09229259,-0.0041578887,0.06482108,-0.07548502,0.05683542,0.10261742,0.018170334,-0.121382214,-0.116471656,0.21388158,-0.10909076,-0.16747907,0.008518752,-0.006661202,-0.050131273,0.15033545,0.11208412,-0.20578142,-0.10764423,-0.055021346,0.14323731,-0.06396968,0.13868493,-0.15927942,0.08282418,-0.10580592,-0.14452438,-0.05643,0.21806571,-0.06131722,0.032530896,-0.23366314,-0.10724886,-0.15386106,-0.1277986,0.012597802,0.21070972,-0.117259465,-0.1576739,0.21842887,0.1371325,-0.0785712,-0.06079797,-0.0759001
203,-0.198204,-0.15727752,-0.19251397,0.10188417,-0.011926866,0.057664014,0.02190986,-0.12421754,0.26028773,-0.07172386,-0.06348591,-0.17752445,-0.053707495,-0.23044246,-0.00082928163,-0.019513974,-0.019522611,0.05565478,0.035695136,-0.14836656,-0.120007046,0.05785831,0.13254718,-0.07649303,0.15887225,0.045816984,0.030501379,-0.19338721,-0.08438086,0.08705037,-0.042818993,-0.2065536,-0.063339226,0.022163877,-0.14917979,0.055232827,0.04869539,-0.021238094,-0.1628223,-0.058389917,-0.021323508,-0.10770249,0.19483507,-0.22189327,0.1407904,0.0695471,-0.15588132,-0.10918733,0.20022228,0.0022365355,0.099227875,-0.21719809,-0.23187421,-0.22468044,-0.193469,0.057502896,0.07157305,0.031639952,-0.053659383,0.038612407,0.15182665,0.054379746,0.021685142,0.07866562
204,-0.1116227,-0.13200878,0.0013698258,0.17265883,-0.05555534,0.015592506,0.07767605,0.03580795,0.0863845,0.14228818,-0.15296748,-0.14346533,0.040528253,-0.091995336,0.14795391,0.09293973,-0.045418326,0.21205172,-0.14454845,-0.040595245,0.06870591,-0.08763877,0.050530408,-0.1411453,-0.005430328,0.23170547,0.11812124,0.026698804,0.022547532,0.17225374,-0.023812845,-0.053356938,-0.076471426,-0.1038965,-0.0324121,0.19285755,0.096618965,-0.1925798,-0.18279174,0.052142683,0.17361127,-0.056182463,0.006845019,-0.07229727,0.1402916,-0.09006316,-0.0677468,-0.09333041,0.1527111,-0.19061992,-0.14671597,-0.18623096,-0.06120636,-0.0593595,-0.12136879,0.16974166,0.20120023,-0.1497438,-0.09771726,0.21823074,0.13199274,-0.02447684,-0.14294302,-0.1299866
205,-0.19168636,-0.1780942,-0.12335191,0.20889193,-0.10972612,-0.0010115453,0.094898656,-0.035862528,0.1695962,0.050817948,-0.12999767,-0.15073256,-0.08517714,-0.20649123,0.06762463,0.028975748,-0.062174723,0.113095194,-0.11439943,-0.08911733,-0.070656605,-0.029548666,0.12248105,-0.11654825,0.083437786,0.15581544,0.05436198,-0.13358328,-0.093557104,0.16464698,-0.04211214,-0.154767,-0.076809146,-0.10840262,-0.087237805,0.16094893,0.07986529,-0.20588706,-0.12956882,-0.029727055,0.15201364,-0.1085177,0.11354347,-0.15807374,0.12667553,-0.076992646,-0.1357986,-0.1464959,0.2313375,-0.11763463,0.0032326216,-0.19282459,-0.14696701,-0.1845367,-0.16790378,0.06130779,0.22589679,-0.143858,-0.11811492,0.22763242,0.11176005,0.015393592,-0.11854071,-0.05487403
301,-0.17456739,0.03275974,0.05971318,-0.060924448,0.16083929,0.20840614,-0.16877186,-0.108094096,0.17919745,-0.061185874,-0.045879796,-0.17790855,0.069677204,-0.17165631,-0.053665403,-0.061887555,0.170438,0.15409285,0.09730796,-0.14131859,0.119299166,0.06094324,0.11861472,0.10409374,0.11495083,0.13584307,-0.074574135,0.07757048,0.07392945,0.06654218,0.09740619,-0.119052164,-0.10734969,0.03451382,-0.15485893,0.25376928,-0.07573104,0.09947474,-0.2745402,0.11371341,-0.014190252,0.17930731,0.16617252,-0.17230943,-0.06128876,0.15104517,-0.15572146,0.06543919,-0.08202969,0.04675483,-0.13382015,-0.19352065,0.021922681,-0.08376925,-0.008716148,0.14997339,-0.031033339,-0.09768859,0.01762909,0.0706971,0.21309751,0.097514,-0.004071554,-0.19397306
302,-0.16795595,0.07171787,-0.008022174,-0.08500782,0.19653158,0.21142784,-0.19817719,-0.15749234,0.18774085,-0.113736466,-0.029122535,-0.19234234,0.017165788,-0.24004065,-0.120765254,-0.12097719,0.17898075,0.072960034,0.17339753,-0.11257443,0.01535222,0.078753516,0.08035966,0.13134253,0.17692338,0.053132463,-0.1084027,-0.012627419,0.058754712,0.05975086,0.035821863,-0.13850884,-0.05035121,0.10549294,-0.13608676,0.2062404,-0.02285894,0.12892154,-0.2116813,0.0092388755,-0.07849982,0.16609792,0.16933216,-0.23944323,-0.07990564,0.13488436,-0.12254802,0.107340895,-0.07828599,0.09519832,-0.019899728,-0.16197705,0.001395585,-0.14871442,0.011020599,0.07841624,-0.06744733,-0.035335325,0.04095906,0.008934874,0.20358804,0.06316,0.08572144,-0.0919897
303,-0.14651226,0.08858328,0.10546228,-0.118322484,0.13680305,0.19046772,-0.19303599,-0.09346118,0.15742049,-0.044459835,0.025752436,-0.12528814,0.0841634,-0.16657574,-0.08375973,-0.10371978,0.16382322,0.15934545,0.087531514,-0.10663045,0.13294226,0.06721867,0.13839228,0.15994805,0.13191374,0.1331826,-0.100357436,0.104386665,0.11730331,-0.0028921799,0.14222795,-0.10835574,-0.13143471,0.030047152,-0.14994033,0.25616753,-0.11186113,0.15518707,-0.24595197,0.13410434,-0.035557672,0.19870538,0.13759771,-0.1835319,-0.118780494,0.18435408,-0.1319855,0.08339099,-0.14318207,0.05236744,-0.14264609,-0.13279423,0.05500172,-0.06744492,0.020653835,0.16839954,-0.07027609,-0.098680146,0.056462854,0.042840336,0.16457966,0.11558372,-0.011363599,-0.20259573
304,-0.07548301,0.096495934,0.120620675,-0.1591564,0.18414603,0.23488286,-0.24596684,-0.1384825,0.119209886,0.007599596,-0.040253177,-0.17528918,0.12069876,-0.14486615,-0.034312934,-0.04771846,0.20258795,0.1651948,0.15023272,-0.06427278,0.12089114,0.014777082,0.059285726,0.10397565,0.116518356,0.11751462,-0.027885001,0.095709525,0.14560243,0.043601606,0.077656075,-0.053370908,-0.07842417,0.103553005,-0.122436695,0.2687221,-0.033367682,0.17864577,-0.26216316,0.07768784,-0.07829168,0.21304311,0.09608019,-0.24230365,-0.0567969,0.16935486,-0.051638976,0.12379966,-0.13006045,0.010621342,-0.11588359,-0.086247504,0.043760423,-0.07111794,0.024343384,0.19655569,-0.10638982,-0.012036974,0.091431394,-0.027042154,0.21693467,0.059084754,0.08162102,-0.0868714
305,-0.17145589,0.060311157,0.063397385,-0.097000904,0.13119936,0.19507407,-0.18595202,-0.09639191,0.18988685,-0.04880559,0.016529974,-0.14689068,0.063494846,-0.2060803,-0.07468773,-0.10818055,0.15816537,0.15159422,0.10702939,-0.1285604,0.10216764,0.05880518,0.13940404,0.15135449,0.15284441,0.1262561,-0.09478154,0.06607562,0.097288154,0.01701022,0.1367796,-0.12732954,-0.14217274,0.024498278,-0.15874161,0.25567886,-0.101302095,0.13426144,-0.26126334,0.10464218,-0.025363345,0.1778819,0.1464099,-0.201884,-0.09631304,0.18939361,-0.13795522,0.062066544,-0.1035131,0.03621568,-0.11920932,-0.17523785,0.011987633,-0.10745794,-0.014328268,0.16013218,-0.04611095,-0.10371489,0.037068672,0.058953226,0.18756707,0.12558942,0.0015631032,-0.17647614
401,-0.09867294,0.018212078,-0.12299755,0.14749007,0.19453324,0.16985819,-0.089006074,-0.14123552,0.028316125,-0.1282051,-0.20073985,-0.15960535,-0.1122862,-0.14917737,-0.10996727,-0.022564135,0.16920081,-0.13414823,0.14985189,-0.033119325,-0.15194595,0.02883115,-0.107280806,0.057132408,0.027475158,-0.07378524,-0.10281681,-0.11102532,-0.120056525,0.22327156,-0.22571422,-0.07188627,0.2017006,0.1594861,0.07531928,0.10737826,0.16424736,-0.12837385,0.021650616,-0.15812673,0.065508045,0.081967294,0.09823494,-0.12410766,-0.081349276,-0.15432385,-0.07699394,0.17423543,0.060936917,0.090318106,0.12818204,-0.1210229,0.060568117,-0.10096021,0.06798887,-0.17179078,0.09076737,-0.049007904,-0.12327477,0.13499849,0.12833872,-0.19269639,0.10814118,-0.05872989
402,-0.17280959,-0.048434217,-0.09613087,0.17520934,0.17778859,0.21482445,-0.13084298,-0.124172755,0.06311029,-0.13996074,-0.19762903,-0.07391521,-0.13776122,-0.15498435,-0.14581172,-0.09519175,0.21617751,-0.14044729,0.10173932,-0.012805684,-0.11171113,0.05639188,-0.13225941,0.1283893,0.016576136,-0.056722064,-0.13806194,-0.07245824,-0.1553569,0.21498124,-0.2175317,-0.05438784,0.2019055,0.104292676,0.025615532,0.08965008,0.10749943,-0.16587736,0.06530688,-0.16613998,0.11877111,0.1363033,0.14793546,-0.05647789,-0.14850838,-0.17223804,-0.10793291,0.10981772,0.09903922,0.11212511,0.11273086,-0.12068114,0.034188107,-0.06379839,0.046949495,-0.17479259,0.117846005,-0.1335135,-0.13820516,0.17867191,0.029970141,-0.15400401,0.070992336,-0.13257092
403,-0.18066901,-0.015682528,-0.12677595,0.12470517,0.1668914,0.19539085,-0.13603207,-0.120119184,0.09532693,-0.13906498,-0.14552113,-0.087484315,-0.17232132,-0.23929168,-0.15410998,-0.1388986,0.19794682,-0.13331768,0.1400936,-0.023855636,-0.15298215,0.04511092,-0.10720587,0.1396467,0.09447675,-0.066116005,-0.14693376,-0.13775726,-0.12877916,0.18284656,-0.17860855,-0.082636856,0.15943593,0.09924957,0.013882632,0.10267435,0.11283056,-0.13972767,0.04199871,-0.21643893,0.07902631,0.11646753,0.14806578,-0.11962426,-0.13161254,-0.13557127,-0.083432145,0.106636025,0.096557066,0.0887969,0.14532639,-0.13107271,0.007834382,-0.14875558,0.033427484,-0.16864748,0.1111099,-0.13139027,-0.10936802,0.1688881,0.05720256,-0.111995816,0.10065851,-0.09072371
404,-0.14982864,0.017511174,-0.14073539,0.16112618,0.15891048,0.16096339,-0.097782016,-0.13058507,0.07662824,-0.1300266,-0.16634879,-0.12537596,-0.13839908,-0.18602748,-0.15225029,-0.07089806,0.15795669,-0.14234327,0.13197535,-0.03332484,-0.17498858,0.052700203,-0.06872319,0.10565751,0.05012545,-0.07692401,-0.14006592,-0.13394716,-0.13537629,0.18920271,-0.18830979,-0.12988198,0.18244874,0.14242657,0.056434408,0.13044016,0.13295326,-0.1502959,0.053805504,-0.17441556,0.08930071,0.08791221,0.12523511,-0.15899366,-0.12180437,-0.16671991,-0.09695691,0.16133316,0.07061717,0.10012075,0.15475406,-0.117491774,0.05251295,-0.13178435,0.058150932,-0.1812259,0.116112545,-0.090775244,-0.13182381,0.17264159,0.09996454,-0.16075237,0.09195208,-0.07871326
405,-0.17052911,-0.02066949,-0.115482785,0.17110747,0.1594211,0.1865271,-0.11617033,-0.13424148,0.06975769,-0.12296703,-0.18061605,-0.09713513,-0.14479885,-0.17050692,-0.14558437,-0.0751362,0.1905728,-0.13581645,0.109023504,-0.0099723255,-0.14389734,0.042049535,-0.10222146,0.1196265,0.03887982,-0.061432093,-0.13486119,-0.10410233,-0.14645123,0.20452863,-0.1936113,-0.09090113,0.17993273,0.11990097,0.041881822,0.11609267,0.12578386,-0.16681115,0.06148848,-0.18471777,0.10832353,0.118283495,0.124643475,-0.10702884,-0.13302293,-0.17287397,-0.083964154,0.12625934,0.09215195,0.09312453,0.13266167,-0.12181193,0.044069886,-0.11274071,0.05667696,-0.17163718,0.12709542,-0.116276905,-0.13766313,0.18155906,0.05669798,-0.15634635,0.077892646,-0.105919816
406,-0.20092608,-0.025765946,-0.14474407,0.13328941,0.147999,0.18337728,-0.13187033,-0.12716053,0.12688093,-0.14280486,-0.13010192,-0.086242,-0.167074,-0.25624844,-0.1619704,-0.14174028,0.17943995,-0.12511787,0.12872574,-0.030594505,-0.16579746,0.056971744,-0.07551378,0.13807932,0.10467004,-0.060238574,-0.15276416,-0.15381902,-0.1371228,0.16739126,-0.1634779,-0.113037534,0.14194009,0.09830508,-0.010842596,0.10303942,0.103831336,-0.13835087,0.037099008,-0.2098377,0.07762921,0.10317056,0.16550997,-0.13942425,-0.123629436,-0.12923984,-0.09401676,0.089481,0.10574455,0.092648596,0.15599985,-0.1381135,-0.016447112,-0.16425589,0.00911511,-0.16140847,0.11574033,-0.12806806,-0.11196609,0.16949384,0.055244423,-0.09785759,0.09335684,-0.0819962
407,-0.07625501,0.08624686,-0.19447564,0.13304348,0.13213709,0.08880267,-0.054600086,-0.10691225,0.056774236,-0.1803056,-0.06515996,-0.103471294,-0.149712,-0.23472114,-0.1709554,-0.11036391,0.0940227,-0.18974352,0.1660165,-0.06905304,-0.22459018,0.0876354,-0.024088219,0.109716944,0.07302429,-0.14345928,-0.17239936,-0.19501926,-0.15413739,0.112433605,-0.17190656,-0.1400795,0.1835929,0.170848,0.07639899,0.044346858,0.10737984,-0.05130866,0.07441957,-0.11968243,0.014206317,0.005141967,0.14716487,-0.1502525,-0.1150396,-0.09019702,-0.11442258,0.19078575,0.0187746,0.1311207,0.19129011,-0.07825321,0.030653697,-0.119500406,0.025177151,-0.22795415,0.050332513,-0.011680568,-0.13333234,0.07681676,0.08606832,-0.1601855,0.12000416,0.023978155
408,-0.14642265,0.017101778,-0.14487207,0.13800907,0.1845447,0.16005494,-0.10056316,-0.1326392,0.08113431,-0.14076525,-0.15405901,-0.147134,-0.16577347,-0.21589161,-0.14707051,-0.09107166,0.16166912,-0.13898194,0.15166701,-0.049255855,-0.17522036,0.042390406,-0.09085714,0.092584305,0.08591006,-0.07886529,-0.13137792,-0.15576154,-0.13123725,0.19985785,-0.19570622,-0.111143015,0.1728066,0.13093454,0.038427047,0.11204999,0.14240454,-0.13271673,0.023869175,-0.19354253,0.06298453,0.07907831,0.13748835,-0.1503078,-0.09573223,-0.14050166,-0.08618802,0.14347549,0.079352684,0.096664555,0.15426424,-0.13350382,0.027657019,-0.15922238,0.039058793,-0.18124615,0.105787255,-0.0866243,-0.12085129,0.15754174,0.12993795,-0.1353346,0.113508716,-0.060618486
409,-0.20472829,0.02999353,-0.06256207,-0.008256436,0.20041063,0.23469314,-0.19921099,-0.15162249,0.1872292,-0.13243623,-0.06957723,-0.18529303,-0.082125194,-0.2815812,-0.1375327,-0.15178566,0.21121898,-0.0039274143,0.19224605,-0.10760317,-0.053672656,0.06766857,0.027889038,0.14855373,0.17502154,0.009515064,-0.13372225,-0.079308234,-0.023619803,0.12062161,-0.040114343,-0.14138794,0.007713275,0.09883983,-0.097106926,0.19929971,0.028605267,0.02965096,-0.14649254,-0.09063225,-0.01863965,0.15764734,0.19362491,-0.23105219,-0.09930539,0.054757576,-0.128375,0.09702709,0.008957929,0.08850075,0.04202432,-0.18885705,-0.018828362,-0.1949166,-0.005983985,-0.015499706,0.010080977,-0.086235076,-0.029831687,0.09169225,0.19239369,0.01802844,0.10093231,-0.1005945
410,-0.21968967,-0.047442965,-0.119179994,0.14047942,0.1519704,0.21465126,-0.15344183,-0.12573715,0.13029784,-0.12774998,-0.14131421,-0.076270394,-0.15940635,-0.24375728,-0.16616388,-0.1501144,0.20221514,-0.10973634,0.1145584,-0.023410441,-0.1329369,0.066621155,-0.07823769,0.15379788,0.097376056,-0.041321464,-0.14580551,-0.12103002,-0.1365375,0.17536466,-0.15838262,-0.11165821,0.13291654,0.08925457,-0.032381885,0.11437137,0.08730816,-0.1370567,0.0377983,-0.19819635,0.092236266,0.12834518,0.18033713,-0.13742548,-0.13899031,-0.12610504,-0.107512124,0.069507495,0.11921591,0.090285756,0.12782004,-0.13497934,-0.022430088,-0.14818974,-0.00654174,-0.13569807,0.11494189,-0.13901697,-0.120785706,0.17387095,0.04650296,-0.09204705,0.0808862,-0.1045972
411,-0.23752142,-0.07194251,-0.15611516,0.12788853,0.11760319,0.1747962,-0.08731909,-0.12504107,0.20527583,-0.121572204,-0.13359357,-0.18658958,-0.12474066,-0.28589478,-0.09548852,-0.09705621,0.13437256,-0.016869936,0.11320578,-0.12807545,-0.10227402,0.05738801,0.040778454,0.06296212,0.13745159,0.018234601,-0.09799958,-0.1436902,-0.11064667,0.18058199,-0.0859422,-0.17277573,0.019782884,0.05560065,-0.08943744,0.15251745,0.06783445,-0.093228586,-0.11640876,-0.111543864,0.05543304,0.049609013,0.20043883,-0.1913617,-0.022272091,-0.018574225,-0.15897927,0.0048585315,0.13044327,0.05198229,0.070977055,-0.23828574,-0.094311506,-0.20141824,-0.08537475,-0.045840923,0.11090611,-0.11151655,-0.11912634,0.1595922,0.16781558,-0.009223796,0.044987466,-0.08556226
501,0.09629636,-0.05071503,-0.007959012,-0.12947151,-0.13157204,0.042377144,-0.046554796,0.19023566,-0.11297639,0.041962605,0.19088581,0.1225914,-0.26503152,0.025327574,0.14182116,-0.17834058,0.07084909,-0.1878268,0.22154064,0.0041779275,-0.0026888717,-0.18184777,-0.1492901,0.12302175,0.04422849,-0.18869126,0.015288645,-0.07073226,-0.0832507,-0.11247663,0.11235162,0.2267367,-0.19739443,-0.15935563,0.15716709,-0.10798665,-0.06230901,0.11083246,0.15210254,-0.21192764,-0.01499881,-0.0064396895,-0.13386346,0.14243355,-0.11485183,0.20488384,0.14360513,-0.10323219,0.15940748,-0.21015498,0.0234986,0.0023953796,-0.12984584,-0.02595074,-0.08912535,-0.14869924,-0.054003656,-0.048835084,-0.095093414,-0.07890735,-0.08819348,0.16298854,0.14802273,0.1616991
502,0.10128751,-0.020014834,-0.02123478,-0.14118065,-0.111098625,0.02804227,-0.02728164,0.18470421,-0.13016087,0.048352495,0.17339624,0.09893604,-0.26752055,-0.006280708,0.15662844,-0.16213626,0.053307246,-0.17346704,0.22605722,0.009910044,-0.019259654,-0.20252354,-0.16918878,0.09581709,0.06343414,-0.17425014,0.015400319,-0.08513582,-0.04833937,-0.08766411,0.10693162,0.24253112,-0.19123112,-0.15299375,0.17309928,-0.084565975,-0.028446188,0.08122562,0.12651803,-0.24354614,-0.011130653,-0.014095974,-0.15545407,0.13294366,-0.08990819,0.18628433,0.1673091,-0.07494974,0.13736759,-0.23414183,0.027092898,-0.012767432,-0.09902454,-0.05257035,-0.060589883,-0.14746395,-0.026263952,-0.06831488,-0.08164106,-0.044506323,-0.06632154,0.14767732,0.14996547,0.15658768
503,0.036010347,-0.10095984,0.028173309,-0.07591365,-0.14726599,0.12733383,-0.12267244,0.18713185,-0.094304875,0.090926364,0.15093382,0.13622478,-0.2297468,0.051498905,0.10093354,-0.17682932,0.13060562,-0.17738496,0.19569102,0.04581055,0.03929969,-0.1502666,-0.13786139,0.1775144,0.02134171,-0.17706178,0.039549485,-0.024599465,-0.12560542,-0.092637844,0.11751951,0.16746691,-0.19081575,-0.13725112,0.11671365,-0.06382178,-0.086619705,0.108626276,0.18428911,-0.18690139,0.019037226,0.05949331,-0.09630926,0.09358046,-0.15689288,0.17734979,0.12930961,-0.13971333,0.21241973,-0.20502399,-0.021865401,0.021192975,-0.15541112,-0.00016768236,-0.12983803,-0.1027773,-0.0602411,-0.04483318,-0.15479808,-0.07630634,-0.10169042,0.13633008,0.13992076,0.12418944
601,-0.05618705,-0.18131508,0.13978906,0.016805543,-0.15590984,0.18004225,-0.16548052,0.17061004,-0.022337863,0.16377571,0.114707984,0.18578051,-0.05720598,0.20932823,-0.0021194343,-0.101399384,0.10431402,-0.16620797,0.057591226,0.0867858,0.112246655,-0.09472526,-0.118332416,0.17037778,-0.060331766,-0.18380114,0.122560605,0.13734832,-0.14753585,-0.10855727,0.12699781,0.014531393,-0.16706768,-0.14579064,-0.015081177,-0.09667775,-0.15608375,0.14672342,0.19229132,-0.011667503,0.0873939,0.1364319,-0.061595187,0.1502478,-0.17364444,0.080680996,0.124955684,-0.20568262,0.1890443,-0.1410542,-0.099014044,0.023692427,-0.14948012,0.116985805,-0.13714601,-0.032808058,-0.13792142,-0.059639506,-0.15028211,-0.08289058,-0.16861181,0.14403184,0.07481511,0.024419205
602,-0.12978782,-0.16444191,0.13694178,0.048303165,-0.13612145,0.17043558,-0.16124704,0.19472376,-0.0074098376,0.18618688,0.13472952,0.19600944,-0.096862085,0.109264165,-0.05785999,-0.1471867,0.079890974,-0.14761972,0.020556971,0.11786359,0.081863426,-0.104640625,-0.1456378,0.17477225,-0.002762371,-0.15299343,0.112296104,0.11328384,-0.11891671,-0.104614384,0.15403257,-0.051083326,-0.17007852,-0.18407547,-0.043134104,-0.052350044,-0.13315639,0.099791914,0.19233361,-0.043294173,0.12382126,0.16074182,-0.04103838,0.14312457,-0.17097229,0.0057063317,0.15321046,-0.20609577,0.18886453,-0.1608966,-0.115451485,0.0029162539,-0.117606886,0.04265699,-0.11939042,-0.02279885,-0.0998653,-0.14781176,-0.15405823,0.0016149742,-0.17605887,0.1595648,0.06039252,-0.044136755
603,-0.212966,-0.15362032,0.11351538,0.07887053,-0.10751219,0.17037769,-0.14413086,0.20344442,0.020193849,0.20243566,0.13556701,0.18414469,-0.10271683,0.019000689,-0.13237661,-0.16847448,0.039006807,-0.12634142,-0.015796373,0.13781372,0.046085548,-0.100522034,-0.1542454,0.1647835,0.059232354,-0.13590041,0.11657255,0.09240349,-0.08914987,-0.09395784,0.1886633,-0.13990292,-0.17328826,-0.19788526,-0.089393064,-0.018350076,-0.116934344,0.07480359,0.17454042,-0.063902475,0.15279876,0.16585818,-0.018093582,0.12565838,-0.14807473,-0.059539285,0.1652259,-0.2052817,0.17901048,-0.17185469,-0.13111232,-0.042387363,-0.09492358,-0.030765023,-0.10305114,-0.0016701694,-0.08679537,-0.21733692,-0.16379805,0.07288661,-0.17171216,0.17534533,0.04209762,-0.101437405
701,0.15682133,-0.05219935,0.21063514,-0.13289542,-0.03440146,0.22838828,-0.24440114,0.06959283,-0.161818,0.19969687,-0.042656284,0.018414542,-0.010511822,0.1755853,0.1797998,0.009673139,0.2519121,-0.037878387,0.187002,0.11483193,0.18641186,-0.17928328,-0.18598479,0.10298202,-0.08830053,-0.062413104,0.15565956,0.14322999,-0.02327932,0.029591503,-0.013344414,0.24692884,-0.068139635,0.024310201,0.12219908,0.078887194,0.000951347,0.10166813,0.052024197,-0.106748156,0.009424336,0.19207041,-0.13953935,-0.045919072,-0.09179205,0.11057484,0.19539408,-0.015318492,0.11440071,-0.20461993,-0.1143312,0.119017996,-0.04565986,0.09892075,-0.045035433,0.056416713,-0.08062109,0.057382163,-0.06290135,-0.10193397,0.024089325,-0.029295363,0.16136019,0.10781491
